11,(0, 0, 0),2025-12-14T16:58:37,action,press,Left Mouse Button
11,(0, 0, 0),2025-12-14T16:58:37,action,press,Space
11,(1, 0, 0),2025-12-14T16:58:37,state,section,1
11,(1, 0, 0),2025-12-14T16:58:37,event,game_start,
11,(1, 0, 0),2025-12-14T16:58:37,action,press,Left Mouse Button (Double Click)
11,(1, 0, 0),2025-12-14T16:58:37,action,press,Space
11,(1, 1, 0),2025-12-14T16:58:37,state,line,1
11,(1, 1, 0),2025-12-14T16:58:37,action,press,Left Mouse Button
11,(1, 1, 0),2025-12-14T16:58:38,action,press,Space
11,(1, 1, 0),2025-12-14T16:58:38,action,press,Left Mouse Button
11,(1, 2, 0),2025-12-14T16:58:38,state,line,2
11,(1, 2, 0),2025-12-14T16:58:38,action,press,Left Mouse Button (Double Click)
11,(1, 2, 0),2025-12-14T16:58:39,action,press,Left Mouse Button
11,(1, 3, 0),2025-12-14T16:58:39,state,line,3
11,(1, 3, 0),2025-12-14T16:58:39,action,press,Left Mouse Button (Double Click)
11,(1, 3, 0),2025-12-14T16:58:39,action,press,Left Mouse Button
11,(1, 4, 0),2025-12-14T16:58:39,state,line,4
11,(1, 4, 0),2025-12-14T16:58:39,action,press,Left Mouse Button (Double Click)
11,(1, 4, 0),2025-12-14T16:58:40,action,press,Left Mouse Button
11,(1, 4, 0),2025-12-14T16:58:40,action,press,Space
11,(1, 5, 0),2025-12-14T16:58:40,state,line,5
11,(1, 5, 0),2025-12-14T16:58:40,action,press,Left Mouse Button (Double Click)
11,(1, 5, 0),2025-12-14T16:58:40,action,press,Space
11,(1, 5, 0),2025-12-14T16:58:41,action,press,Left Mouse Button
11,(1, 5, 0),2025-12-14T16:58:41,action,press,Space
11,(1, 5, 0),2025-12-14T16:58:42,action,press,Left Mouse Button
11,(1, 5, 0),2025-12-14T16:58:42,action,press,Space
11,(1, 5, 0),2025-12-14T16:58:42,action,press,Left Mouse Button (Double Click)
11,(1, 5, 0),2025-12-14T16:58:42,action,press,Space
11,(1, 5, 0),2025-12-14T16:58:42,action,press,Left Mouse Button
11,(1, 6, 0),2025-12-14T16:58:42,state,line,6
11,(1, 6, 0),2025-12-14T16:58:43,action,press,Left Mouse Button
11,(1, 6, 0),2025-12-14T16:58:43,action,press,Space
11,(1, 6, 0),2025-12-14T16:58:44,action,press,Left Mouse Button
11,(1, 6, 0),2025-12-14T16:58:44,action,press,Space
11,(1, 7, 0),2025-12-14T16:58:44,state,line,7
11,(2, 7, 0),2025-12-14T16:58:44,state,section,2
11,(2, 0, 0),2025-12-14T16:58:44,state,line,0
11,(2, 0, 0),2025-12-14T16:58:44,action,press,Left Mouse Button
11,(2, 0, 0),2025-12-14T16:58:45,action,press,Left Mouse Button
11,(2, 0, 0),2025-12-14T16:58:45,action,press,Space
11,(2, 1, 0),2025-12-14T16:58:45,state,line,1
11,(2, 1, 0),2025-12-14T16:58:46,action,press,Left Mouse Button (Double Click)
11,(2, 1, 0),2025-12-14T16:58:47,action,press,Space
11,(2, 1, 0),2025-12-14T16:58:47,action,press,Left Mouse Button
11,(2, 2, 0),2025-12-14T16:58:47,state,line,2
11,(2, 2, 0),2025-12-14T16:58:47,action,press,Left Mouse Button (Double Click)
11,(2, 2, 0),2025-12-14T16:58:51,action,press,Left Mouse Button
11,(2, 2, 0),2025-12-14T16:58:51,action,press,Space
11,(2, 2, 0),2025-12-14T16:58:51,action,press,Left Mouse Button (Double Click)
11,(2, 3, 0),2025-12-14T16:58:51,state,line,3
11,(2, 3, 0),2025-12-14T16:58:51,event,minigame_start,draw_circle_game:<Node2D#39946552772>
11,(2, 3, 0),2025-12-14T16:58:52,action,press,Left Mouse Button
11,(2, 3, 0),2025-12-14T16:58:53,action,press,D
11,(2, 3, 0),2025-12-14T16:58:53,action,press,D
11,(2, 3, 0),2025-12-14T16:58:53,action,press,D
11,(2, 3, 0),2025-12-14T16:58:53,action,press,F
11,(2, 3, 0),2025-12-14T16:58:54,action,press,D
11,(2, 3, 0),2025-12-14T16:58:54,action,press,F
11,(2, 3, 0),2025-12-14T16:58:54,action,press,S
11,(2, 3, 0),2025-12-14T16:58:54,action,press,G
11,(2, 3, 0),2025-12-14T16:58:54,action,press,S
11,(2, 3, 0),2025-12-14T16:58:54,action,press,G
11,(2, 3, 0),2025-12-14T16:58:57,action,press,O
11,(2, 3, 0),2025-12-14T16:58:58,action,press,Y
11,(2, 3, 0),2025-12-14T16:59:00,action,press,Left Mouse Button
11,(2, 3, 0),2025-12-14T16:59:00,action,press,Left Mouse Button
11,(2, 3, 0),2025-12-14T16:59:01,action,press,O
11,(2, 3, 0),2025-12-14T16:59:07,action,press,Left Mouse Button
11,(2, 3, 0),2025-12-14T16:59:10,action,press,O
11,(2, 3, 0),2025-12-14T16:59:10,action,press,Left Mouse Button
11,(2, 3, 0),2025-12-14T17:01:08,action,press,Left Mouse Button
