10,(0, 0, 0),2025-12-14T16:56:13,action,press,Space
10,(0, 0, 0),2025-12-14T16:56:13,action,press,Left Mouse Button
10,(1, 0, 0),2025-12-14T16:56:13,state,section,1
10,(1, 0, 0),2025-12-14T16:56:13,event,game_start,
10,(1, 0, 0),2025-12-14T16:56:13,action,press,Space
10,(1, 0, 0),2025-12-14T16:56:13,action,press,Left Mouse Button
10,(1, 1, 0),2025-12-14T16:56:13,state,line,1
10,(1, 1, 0),2025-12-14T16:56:13,action,press,Left Mouse Button
10,(1, 1, 0),2025-12-14T16:56:13,action,press,Space
10,(1, 1, 0),2025-12-14T16:56:14,action,press,Left Mouse Button
10,(1, 1, 0),2025-12-14T16:56:14,action,press,Space
10,(1, 2, 0),2025-12-14T16:56:14,state,line,2
10,(1, 2, 0),2025-12-14T16:56:14,action,press,Left Mouse Button
10,(1, 2, 0),2025-12-14T16:56:14,action,press,Space
10,(1, 2, 0),2025-12-14T16:56:14,action,press,Left Mouse Button
10,(1, 3, 0),2025-12-14T16:56:14,state,line,3
10,(1, 3, 0),2025-12-14T16:56:14,action,press,Left Mouse Button
10,(1, 3, 0),2025-12-14T16:56:14,action,press,Left Mouse Button
10,(1, 4, 0),2025-12-14T16:56:14,state,line,4
10,(1, 4, 0),2025-12-14T16:56:14,action,press,Left Mouse Button (Double Click)
10,(1, 4, 0),2025-12-14T16:56:14,action,press,Left Mouse Button
10,(1, 5, 0),2025-12-14T16:56:14,state,line,5
10,(1, 5, 0),2025-12-14T16:56:15,action,press,Left Mouse Button (Double Click)
10,(1, 5, 0),2025-12-14T16:56:15,action,press,Left Mouse Button
10,(1, 6, 0),2025-12-14T16:56:15,state,line,6
10,(1, 6, 0),2025-12-14T16:56:15,action,press,Left Mouse Button
10,(1, 6, 0),2025-12-14T16:56:15,action,press,Left Mouse Button (Double Click)
10,(1, 7, 0),2025-12-14T16:56:15,state,line,7
10,(2, 7, 0),2025-12-14T16:56:15,state,section,2
10,(2, 0, 0),2025-12-14T16:56:15,state,line,0
10,(2, 0, 0),2025-12-14T16:56:15,action,press,Left Mouse Button
10,(2, 0, 0),2025-12-14T16:56:15,action,press,Left Mouse Button
10,(2, 1, 0),2025-12-14T16:56:15,state,line,1
10,(2, 1, 0),2025-12-14T16:56:16,action,press,Left Mouse Button
