8,(0, 0, 0),2025-12-14T16:48:56,action,press,Left Mouse Button
8,(0, 0, 0),2025-12-14T16:48:57,action,press,Left Mouse Button
8,(0, 0, 0),2025-12-14T16:48:58,action,press,Left Mouse Button (Double Click)
8,(0, 0, 0),2025-12-14T16:48:58,action,press,Left Mouse Button
8,(0, 0, 0),2025-12-14T16:48:58,action,press,Space
8,(1, 0, 0),2025-12-14T16:48:58,state,section,1
8,(1, 0, 0),2025-12-14T16:48:58,event,game_start,
8,(1, 0, 0),2025-12-14T16:48:58,action,press,Left Mouse Button (Double Click)
8,(1, 0, 0),2025-12-14T16:48:58,action,press,Space
8,(1, 0, 0),2025-12-14T16:48:58,action,press,Left Mouse Button
8,(1, 1, 0),2025-12-14T16:48:58,state,line,1
8,(1, 1, 0),2025-12-14T16:48:58,action,press,Space
8,(1, 1, 0),2025-12-14T16:48:58,action,press,Left Mouse Button (Double Click)
8,(1, 1, 0),2025-12-14T16:48:59,action,press,Left Mouse Button
8,(1, 1, 0),2025-12-14T16:48:59,action,press,Space
8,(1, 1, 0),2025-12-14T16:49:00,action,press,Left Mouse Button (Double Click)
8,(1, 1, 0),2025-12-14T16:49:00,action,press,Space
8,(1, 1, 0),2025-12-14T16:49:00,action,press,Left Mouse Button
8,(1, 1, 0),2025-12-14T16:49:00,action,press,Space
8,(1, 1, 0),2025-12-14T16:49:00,action,press,Left Mouse Button
8,(1, 1, 0),2025-12-14T16:49:00,action,press,Space
8,(1, 2, 0),2025-12-14T16:49:00,state,line,2
8,(1, 2, 0),2025-12-14T16:49:01,action,press,Left Mouse Button
8,(1, 2, 0),2025-12-14T16:49:01,action,press,Space
8,(1, 2, 0),2025-12-14T16:49:01,action,press,Left Mouse Button
8,(1, 2, 0),2025-12-14T16:49:02,action,press,Space
8,(1, 2, 0),2025-12-14T16:49:02,action,press,Left Mouse Button
8,(1, 2, 0),2025-12-14T16:49:02,action,press,Space
8,(1, 3, 0),2025-12-14T16:49:02,state,line,3
8,(1, 3, 0),2025-12-14T16:49:02,action,press,Left Mouse Button (Double Click)
8,(1, 3, 0),2025-12-14T16:49:02,action,press,Left Mouse Button
8,(1, 3, 0),2025-12-14T16:49:02,action,press,Space
8,(1, 3, 0),2025-12-14T16:49:03,action,press,Left Mouse Button
8,(1, 3, 0),2025-12-14T16:49:03,action,press,Space
8,(1, 4, 0),2025-12-14T16:49:03,state,line,4
8,(1, 4, 0),2025-12-14T16:49:04,action,press,Left Mouse Button
8,(1, 4, 0),2025-12-14T16:49:04,action,press,Space
8,(1, 4, 0),2025-12-14T16:49:04,action,press,Left Mouse Button
8,(1, 4, 0),2025-12-14T16:49:04,action,press,Space
8,(1, 4, 0),2025-12-14T16:49:04,action,press,Left Mouse Button (Double Click)
8,(1, 4, 0),2025-12-14T16:49:05,action,press,Space
8,(1, 4, 0),2025-12-14T16:49:05,action,press,Space
8,(1, 4, 0),2025-12-14T16:49:05,action,press,Left Mouse Button
8,(1, 5, 0),2025-12-14T16:49:05,state,line,5
8,(1, 5, 0),2025-12-14T16:49:05,action,press,Left Mouse Button (Double Click)
8,(1, 5, 0),2025-12-14T16:49:05,action,press,Space
8,(1, 5, 0),2025-12-14T16:49:06,action,press,Left Mouse Button
8,(1, 5, 0),2025-12-14T16:49:06,action,press,Space
8,(1, 6, 0),2025-12-14T16:49:06,state,line,6
8,(1, 6, 0),2025-12-14T16:49:06,action,press,Left Mouse Button (Double Click)
8,(1, 6, 0),2025-12-14T16:49:07,action,press,Space
8,(1, 6, 0),2025-12-14T16:49:07,action,press,Left Mouse Button
8,(1, 6, 0),2025-12-14T16:49:07,action,press,Space
8,(1, 7, 0),2025-12-14T16:49:07,state,line,7
8,(2, 7, 0),2025-12-14T16:49:07,state,section,2
8,(2, 0, 0),2025-12-14T16:49:07,state,line,0
8,(2, 0, 0),2025-12-14T16:49:07,action,press,Left Mouse Button (Double Click)
8,(2, 0, 0),2025-12-14T16:49:08,action,press,Space
8,(2, 0, 0),2025-12-14T16:49:08,action,press,Left Mouse Button
8,(2, 0, 0),2025-12-14T16:49:08,action,press,Space
8,(2, 0, 0),2025-12-14T16:49:09,action,press,Left Mouse Button (Double Click)
8,(2, 0, 0),2025-12-14T16:49:09,action,press,Space
8,(2, 1, 0),2025-12-14T16:49:09,state,line,1
8,(2, 1, 0),2025-12-14T16:49:09,action,press,Left Mouse Button
8,(2, 1, 0),2025-12-14T16:49:09,action,press,Space
8,(2, 1, 0),2025-12-14T16:49:10,action,press,Space
8,(2, 1, 0),2025-12-14T16:49:10,action,press,Left Mouse Button
8,(2, 2, 0),2025-12-14T16:49:10,state,line,2
8,(2, 2, 0),2025-12-14T16:49:11,action,press,Left Mouse Button
8,(2, 2, 0),2025-12-14T16:49:11,action,press,Space
8,(2, 2, 0),2025-12-14T16:49:12,action,press,Space
8,(2, 2, 0),2025-12-14T16:49:12,action,press,Space
8,(2, 2, 0),2025-12-14T16:49:12,action,press,Left Mouse Button
8,(2, 3, 0),2025-12-14T16:49:12,state,line,3
